timeSpread,TOF,spatialSpread,E1,E2
2752.00000002,180.161,12.9,0.89,1.78
2752.60000001,197.946,12.1,0.63,1.64
2753.00000001,139.914,18.4,1.21,3.37
2753.00000004,269.314,7.5,0.35,0.87
2753.79999999,140.522,18.3,1.2,3.34
2754.00000001,174.788,15.2,0.96,1.87
2754.00000001,151.784,16,1.28,2.47
2754.29999999,186.104,13.9,0.84,1.66
2754.39999999,152.762,16.7,1.27,2.43
2754.39999999,158.438,15.7,0.96,2.6
2754.4,124.486,19.1,1.94,3.62
2754.7,192.459,12.8,0.78,1.56
2754.80000002,155.517,16.7,0.99,2.71
2755.99999998,179.741,13.8,0.9,1.78
2756.1,153.074,17,1.02,2.8
2756.29999999,147.884,16.1,1.35,2.6
2756.6,161.531,14.6,0.93,2.49
2756.69999999,238.959,11,0.5,1.02
2757.20000002,138.724,18.5,1.23,3.43
2757.89999998,156.521,16.3,0.98,2.67
2757.90000001,130.45,17.5,1.75,3.32
2758.70000002,172.336,15.5,0.99,1.92
2758.79999998,130.637,19.3,1.38,3.88
2758.9,139.317,18.5,1.22,3.4
2759.00000003,132.934,18,1.69,3.19
2759.09999999,131.069,18.1,1.74,3.28
2759.39999997,138.141,18.6,1.24,3.46
2759.5,164.409,14.2,0.9,2.4
2760.20000001,150.17,16.2,1.31,2.52
2760.30000001,127.603,19.4,1.85,3.44
2760.9,174.984,13.1,0.8,2.11
2760.99999999,242.25,8.5,0.43,1.08
2760.99999999,222.791,11.2,0.5,1.29
2760.99999999,131.131,19.2,1.37,3.85
2761.09999999,135.316,18.8,1.29,3.61
2761.20000001,159.626,16.3,1.16,2.23
2761.70000001,153.869,16.9,1.01,2.77
2761.8,136.982,18.7,1.26,3.52
2761.90000002,135.865,18.8,1.28,3.58
2762.39999999,299.801,7.3,0.31,0.66
2762.70000001,137.552,18.6,1.25,3.49
2762.8,134.226,19,1.31,3.67
2762.89999999,127.357,19.6,1.86,3.45
2762.99999999,165.397,14,0.89,2.37
2763.2,133.696,19,1.32,3.7
2763.3,156.399,16.6,1.21,2.32
2763.40000002,177.182,12.8,0.92,1.84
2763.7,136.422,18.8,1.27,3.55
2763.8,159.322,15.6,0.95,2.57
2764.50000001,196.257,12.2,0.64,1.67
2764.60000001,180.929,12.7,0.75,1.97
2764.60000001,134.761,18.9,1.3,3.64
2764.7,129.18,19.4,1.41,3.97
2764.80000002,157.372,16.2,0.97,2.64
2765.1,133.175,19,1.33,3.73
2765.2,131.631,19.2,1.36,3.82
2765.6,147.653,17.9,1.09,3.02
2765.89999999,133.646,17.8,1.67,3.16
2766.7,130.839,17.6,1.74,3.3
2767.6,158.921,16.3,1.17,2.25
2768,132.136,19.2,1.35,3.79
2768.20000002,133.231,17.8,1.68,3.18
2768.40000001,132.66,19.1,1.34,3.76
2768.6,132.82,17.7,1.69,3.2
2768.69999999,188.734,12.7,0.69,1.81
2768.80000001,148.365,17.8,1.08,2.99
2769.09999999,123.728,18.7,1.96,3.67
2769.30000001,131.231,17.6,1.73,3.28
2769.5,167.455,13.8,0.87,2.31
2769.5,125.811,19.9,1.91,3.53
2769.69999999,133.816,17.3,1.66,3.16
2769.9,166.404,13.9,0.88,2.34
2770.2,126.754,19.8,1.88,3.48
2770.2,123.502,19,1.97,3.68
2770.4,149.107,17.7,1.07,2.96
2771.09999999,248.766,7.6,0.41,1.02
2771.49999999,213.628,12,0.63,1.27
2771.59999999,238.473,9.8,0.44,1.12
2771.60000002,184.69,12.7,0.72,1.89
2771.9,122.85,18.9,1.99,3.72
2772.09999999,187.232,12.8,0.7,1.84
2772.29999998,130.026,18.3,1.77,3.33
2772.4,144.88,18.2,1.13,3.14
2772.40000003,149.841,17.6,1.06,2.93
2772.49999999,236.617,10.9,0.51,1.04
2772.50000001,126.931,18.6,1.86,3.49
2773.09999998,194.61,12.4,0.65,1.7
2773.1,123.326,20.1,1.99,3.67
2773.40000001,127.968,19.4,1.84,3.42
2773.49999999,154.674,16.8,1,2.74
2773.50000002,152.398,16,1.27,2.45
2773.8,145.572,18.1,1.12,3.11
2773.89999999,175.728,15.2,0.95,1.85
2774.00000002,149.583,16.2,1.32,2.54
2774.19999998,218.546,11,0.52,1.34
2774.3,124.549,20,1.95,3.6
2775.3,144.215,18.2,1.14,3.17
2775.60000001,157.072,16.6,1.2,2.3
2775.7,131.031,19.5,1.37,3.86
2775.80000002,173.236,15.6,0.98,1.9
2775.89999999,163.221,14.7,0.91,2.44
2775.99999998,135.072,17.3,1.63,3.1
2776.6,188.348,13.9,0.82,1.62
2776.6,133.346,18,1.68,3.17
2776.7,160.337,16.4,1.15,2.21
2776.7,161.343,14.9,0.93,2.5
2776.79999999,137.569,17.2,1.57,2.99
2776.9,125.305,18.6,1.91,3.58
2776.99999998,173.784,13.3,0.81,2.14
2777.2,216.801,10.6,0.53,1.36
2777.20000003,158.26,16.1,0.96,2.61
2777.50000001,131.626,17.7,1.72,3.26
2777.79999999,142.916,18.3,1.16,3.23
2778.00000001,130.041,19.6,1.39,3.92
2778.6,131.464,18.2,1.73,3.26
2778.90000001,146.257,18,1.11,3.08
2778.90000001,132.414,17.7,1.7,3.22
2778.99999998,129.085,19.7,1.41,3.98
2779,131.53,19.4,1.36,3.83
2779.40000001,132.034,19.4,1.35,3.8
2779.69999999,142.279,18.4,1.17,3.26
2779.70000002,134.049,17.8,1.66,3.14
2779.79999998,130.528,19.6,1.38,3.89
2779.80000001,134.119,19.2,1.31,3.68
2780.40000001,129.559,19.6,1.4,3.95
2780.59999999,146.95,18,1.1,3.05
2780.69999999,153.388,16.8,1.26,2.41
2780.70000002,215.038,10.2,0.54,1.38
2780.79999998,220.698,11.9,0.59,1.19
2781,178.157,12.8,0.91,1.82
2781.60000001,123.175,18.9,1.98,3.7
2781.60000002,150.586,17.6,1.05,2.9
2781.70000001,212.646,10.5,0.63,1.29
2782,188.152,11.8,0.81,1.64
2782,164.213,14.6,0.9,2.41
2782.79999998,134.471,17.8,1.65,3.12
2782.99999999,158.227,16.3,1.18,2.27
2783.4,160.22,15.5,0.94,2.54
2783.8,127.717,19.6,1.85,3.43
2783.8,134.654,19.2,1.3,3.65
2783.9,227.296,11.3,0.48,1.24
2784.59999998,143.561,18.3,1.15,3.2
2784.69999998,134.896,17.9,1.64,3.1
2784.8,156.351,16.6,0.98,2.68
2784.8,123.831,19,1.96,3.66
2784.89999999,128.336,19.4,1.83,3.4
2784.89999999,139.195,18.7,1.22,3.41
2784.90000002,144.578,17,1.42,2.71
2785.09999998,162.274,14.8,0.92,2.47
2785.3,139.793,18.6,1.21,3.38
2785.5,124.059,18.8,1.95,3.65
2785.7,187.039,11.8,0.82,1.66
2785.8,128.637,18.4,1.81,3.4
2785.99999999,182.202,12.8,0.87,1.74
2785.99999999,132.011,17.7,1.71,3.24
2786.7,148.787,16.9,1.34,2.56
2786.89999999,189.326,11.7,0.8,1.62
2787.00000001,135.192,19.1,1.29,3.62
2787.2,157.753,16.7,1.19,2.28
2787.2,145.09,17,1.41,2.69
2788.1,161.034,16.4,1.14,2.19
2788.49999998,152.914,17.3,1.02,2.81
2788.6,178.38,13.1,0.77,2.03
2789.1,151.345,17.5,1.04,2.87
2789.1,136.309,19,1.27,3.56
2789.2,190.522,11.7,0.79,1.6
2789.29999999,127.109,19.8,1.87,3.46
2789.50000001,135.74,19.1,1.28,3.59
2789.6,136.868,18.9,1.26,3.53
2789.70000002,199.09,10.9,0.72,1.47
2789.79999999,138.011,18.9,1.24,3.47
2789.89999998,149.345,16.9,1.33,2.54
2790.1,140.399,18.6,1.2,3.35
2790.29999999,133.762,18,1.67,3.15
2790.69999999,131.849,18.2,1.72,3.24
2791.30000001,138.592,18.8,1.23,3.44
2791.30000001,133.058,19.3,1.33,3.74
2791.39999998,269.225,9.5,0.39,0.81
2791.40000001,132.542,19.4,1.34,3.77
2791.69999999,138.025,17.2,1.56,2.97
2791.90000001,157.198,16.5,0.97,2.65
2791.90000001,129.009,18.5,1.8,3.38
2792,183.316,12.9,0.73,1.92
2792,141.634,18.5,1.18,3.29
2792.09999999,130.412,18.4,1.76,3.31
2792.10000002,234.426,11.1,0.52,1.06
2792.29999998,128.961,19.2,1.81,3.37
2792.70000001,173.611,14.7,0.97,1.9
2792.79999998,141.013,18.6,1.19,3.32
2792.79999998,133.591,19.3,1.32,3.71
2792.9,237.864,10.6,0.44,1.13
2793.60000002,137.437,18.9,1.25,3.5
2793.80000001,159.141,16,0.95,2.58
2793.99999999,135.326,17.9,1.63,3.08
2794.70000001,132.249,18.2,1.71,3.22
2794.70000001,128.233,19.2,1.83,3.41
2794.8,177.14,13.2,0.78,2.06
2794.9,133.472,19.5,1.32,3.72
2796.20000001,179.638,12.9,0.76,2
2796.39999999,222.596,12,0.58,1.17
2796.7,184.193,14.4,0.86,1.69
2797.10000001,156.885,16.3,1.2,2.31
2797.59999998,134.545,19.4,1.3,3.66
2797.60000001,153.707,17.2,1.01,2.78
2798.29999999,152.114,17.4,1.03,2.84
2798.40000002,141.179,17.1,1.49,2.84
2799.00000001,176.681,15.2,0.94,1.83
2799.40000001,128.706,19.4,1.82,3.38
2800.00000001,124.151,19,1.95,3.64
2800.2,161.767,16.5,1.13,2.17
2800.50000001,226.546,11.9,0.56,1.13
2800.69999999,128.083,19.7,1.84,3.41
2800.89999998,133.999,19.5,1.31,3.69
2801.00000001,132.441,19.6,1.34,3.78
2801.30000002,131.932,19.7,1.35,3.81
2801.40000001,124.888,20,1.94,3.58
2801.6,130.919,19.7,1.37,3.87
2801.69999999,154.511,17.2,1,2.75
2802.20000002,138.485,17.2,1.55,2.95
2803.20000002,154.639,16.9,1.24,2.37
2803.20000002,130.788,18.3,1.75,3.29
2803.39999998,165.102,15.7,1.08,2.09
2803.39999998,131.417,19.7,1.36,3.84
2803.5,179.152,12.8,0.9,1.8
2803.9,150.519,16.9,1.31,2.5
2804.7,127.456,19.8,1.86,3.44
2804.7,125.65,18.7,1.9,3.56
2805.09999999,163.027,15.1,0.91,2.45
2805.10000002,146.166,17,1.39,2.65
2805.20000001,163.579,15.7,1.1,2.13
2805.4,224.542,12,0.57,1.15
2805.9,158.062,16.4,0.96,2.62
2805.99999999,129.943,19.8,1.39,3.93
2806.09999999,155.329,17.1,0.99,2.72
2806.49999999,129.465,19.9,1.4,3.96
2806.6,127.866,19.1,1.84,3.43
2806.60000001,164.348,15.7,1.09,2.11
2806.70000001,195.486,11.6,0.75,1.52
2807.10000001,159.404,15.9,1.16,2.24
2807.19999998,132.654,18.2,1.7,3.2
2807.39999999,130.43,19.8,1.38,3.9
2807.40000002,163.989,15,0.9,2.42
2807.50000002,128.978,19.9,1.41,3.99
2807.60000001,161.155,15.3,0.93,2.51
2807.8,201.9,10.9,0.7,1.43
2809.00000001,165.195,14.4,0.89,2.38
2809.2,132.954,19.6,1.33,3.75
2810,127.502,19.1,1.85,3.45
2810.7,156.16,17,0.98,2.69
2811.3,123.655,20.1,1.98,3.65
2811.90000001,147.51,18.2,1.09,3.03
2812.1,228.604,11.9,0.55,1.11
2812.1,137.894,19.1,1.24,3.48
2812.19999999,138.95,17.2,1.54,2.93
2812.29999999,153.018,16.1,1.26,2.43
2812.30000002,132.707,17.5,1.69,3.21
2812.80000002,165.888,15.8,1.07,2.07
2813,162.512,16.5,1.12,2.15
2813,153.998,16.8,1.25,2.39
2813,128.439,19.7,1.83,3.39
2813,135.083,19.4,1.29,3.63
2813.1,157.026,16.9,0.97,2.66
2813.69999999,239.173,8.9,0.44,1.11
2813.69999999,201.083,12.2,0.61,1.59
2814,128.589,19.2,1.82,3.39
2814.40000001,135.63,19.3,1.28,3.6
2814.9,158.033,15.9,1.18,2.28
2815,177.65,15.3,0.93,1.81
2815.10000002,137.322,19.2,1.25,3.51
2815.20000001,129.079,19.5,1.81,3.36
2815.29999999,124.079,20.4,1.97,3.62
2815.4,158.94,16.4,0.95,2.59
2815.69999999,157.54,16.2,1.19,2.29
2815.9,124.392,18.8,1.94,3.63
2816,162.081,15.2,0.92,2.48
2816.4,136.183,19.3,1.27,3.57
2816.69999998,156.215,16.2,1.21,2.33
2816.80000001,144.746,18.5,1.13,3.15
2816.9,197.164,12.2,0.74,1.49
2816.99999999,253.764,9.8,0.44,0.91
2817.19999998,204.807,11.6,0.59,1.53
2817.19999998,138.474,19.1,1.23,3.45
2817.3,149.931,16.9,1.32,2.52
2818.20000001,172.644,13.5,0.82,2.17
2818.60000001,136.741,19.2,1.26,3.54
2818.70000001,171.519,13.6,0.83,2.2
2818.70000001,153.646,16.1,1.25,2.41
2818.99999999,139.063,19,1.22,3.42
2819.1,127.289,18.6,1.85,3.47
2819.2,224.004,11.3,0.57,1.16
2819.3,141.506,18.8,1.18,3.3
2819.99999999,140.708,17.1,1.5,2.86
2820.09999998,139.657,19,1.21,3.39
2820.2,145.418,18.4,1.12,3.12
2820.30000002,140.276,18.9,1.2,3.36
2820.7,166.197,14.3,0.88,2.35
2821.10000001,160.033,15.8,0.94,2.55
2821.10000001,148.22,18.1,1.08,3
2821.29999999,142.17,17.2,1.47,2.8
2821.50000001,133.103,17.5,1.68,3.19
2821.7,142.135,18.7,1.17,3.27
2821.80000002,143.43,18.6,1.15,3.21
2822.7,150.435,17.9,1.05,2.91
2822.79999999,129.336,19.3,1.8,3.35
2822.90000001,148.941,18.1,1.07,2.97
2823.00000001,185.444,12.9,0.84,1.68
2823.40000001,170.423,13.8,0.84,2.23
2823.49999998,142.674,17.2,1.46,2.78
2823.80000002,241.526,9.5,0.43,1.09
2824,146.809,18.3,1.1,3.06
2824.20000002,140.888,18.8,1.19,3.33
2824.3,123.429,20.3,1.99,3.66
2824.5,232.092,11.4,0.46,1.19
2824.70000002,186.568,12.9,0.83,1.66
2824.70000002,174.531,14.7,0.96,1.88
2824.90000001,133.366,19.8,1.32,3.73
2825.30000001,154.261,16.1,1.24,2.39
2825.5,169.343,13.9,0.85,2.26
2825.60000002,162.834,15.5,0.91,2.46
2825.60000002,159.853,16.2,0.94,2.56
2825.70000002,142.77,18.7,1.16,3.24
2825.80000001,186.408,14.5,0.84,1.65
2825.9,129.715,19.3,1.79,3.33
2826,163.267,16.5,1.11,2.13
2826,132.85,19.8,1.33,3.76
2826.29999998,146.101,18.4,1.11,3.09
2826.4,133.892,19.7,1.31,3.7
2827.30000001,123.747,20.3,1.98,3.64
2827.5,198.515,12.2,0.73,1.47
2827.59999999,224.75,11.5,0.49,1.27
2827.80000001,129.442,19.5,1.8,3.34
2828.00000002,144.085,18.5,1.14,3.18
2828.3,167.22,14.2,0.87,2.32
2828.59999999,130.33,20,1.38,3.91
2828.60000002,135.76,18,1.62,3.06
2828.70000001,195.889,12.3,0.75,1.51
2828.9,130.82,20,1.37,3.88
2829.49999999,157.886,16.8,0.96,2.63
2829.49999999,128.809,19.7,1.82,3.37
2829.59999998,135.519,19.6,1.28,3.61
2830.20000001,124.413,20.4,1.96,3.6
2830.39999999,134.96,19.6,1.29,3.64
2830.49999999,131.316,20,1.36,3.85
2830.59999998,136.183,18,1.61,3.04
2830.69999998,134.424,19.7,1.3,3.67
2830.80000001,123.986,20.2,1.97,3.63
2831,126.159,20,1.9,3.51
2831.00000001,136.072,19.6,1.27,3.58
2831.2,181.973,13,0.74,1.95
2831.69999997,131.18,18.4,1.74,3.27
2831.7,123.521,20.5,1.99,3.65
2831.89999999,234.963,11,0.45,1.16
2832.2,220.393,11.5,0.51,1.32
2832.29999999,151.191,17.8,1.04,2.88
2832.4,127.819,19.9,1.85,3.42
2832.7,131.819,19.9,1.35,3.82
2832.89999999,159.819,16.7,1.16,2.22
2833.00000001,178.599,15.2,0.92,1.79
2833.1,149.674,18,1.06,2.94
2833.30000002,211.947,12,0.64,1.29
2833.4,127.142,19.1,1.86,3.47
2833.50000001,191.737,11.8,0.78,1.58
2833.6,155.286,16.9,1.23,2.35
2834.1,133.516,17.5,1.67,3.17
2834.39999998,132.325,19.9,1.34,3.79
2834.6,124.73,18.9,1.93,3.61
2835.40000001,212.883,10.5,0.55,1.41
2836,168.257,14.1,0.86,2.29
2837.10000002,129.385,18.5,1.79,3.36
2837.5,218.35,11.2,0.6,1.22
2838.19999999,160.944,15.7,0.93,2.52
2838.29999998,136.949,17.7,1.59,3.01
2838.5,152.735,17.7,1.02,2.82
2839.9,125.985,18.7,1.89,3.54
2840.10000001,130.097,19.4,1.78,3.31
2840.10000001,129.834,20.1,1.39,3.94
2840.20000001,158.761,16.7,0.95,2.6
2840.3,216.563,11.2,0.61,1.24
2840.69999998,151.959,17.8,1.03,2.85
2840.9,129.355,20.1,1.4,3.97
2841.1,124.75,20.5,1.95,3.58
2841.3,126.094,19,1.89,3.53
2841.39999999,202.938,11.9,0.6,1.56
2841.8,245.451,8.1,0.42,1.05
2841.89999999,160.114,16,1.15,2.22
2842.2,154.903,16.1,1.23,2.37
2842.60000001,135.015,18.1,1.64,3.09
2842.7,138.356,19.3,1.23,3.46
2842.89999999,136.503,17.7,1.6,3.03
2842.9,125.746,18.9,1.9,3.55
2843.10000001,126.498,20,1.89,3.49
2843.7,129.821,19.6,1.79,3.32
2843.79999999,138.944,19.3,1.22,3.43
2844.00000001,158.727,16,1.17,2.26
2844.1,161.868,15.6,0.92,2.49
2844.7,136.627,19.5,1.26,3.55
2845.6,136.626,18,1.6,3.02
2846.70000001,125.058,18.9,1.92,3.59
2846.79999999,139.536,19.2,1.21,3.4
2846.90000001,137.193,19.5,1.25,3.52
2847.1,200.483,10.9,0.71,1.45
2847.10000003,175.468,14.7,0.95,1.86
2847.19999999,230.641,11.8,0.54,1.09
2847.79999998,136.061,17.7,1.61,3.05
2847.80000001,216.08,10.5,0.61,1.25
2847.90000001,241.373,11,0.49,1
2848,208.699,11.1,0.57,1.47
2848.4,196.249,12.8,0.75,1.5
2848.80000001,134.181,18.1,1.66,3.13
2849,140.139,19.2,1.2,3.37
2849.5,125.228,20.1,1.93,3.56
2849.50000002,189.522,14,0.81,1.6
2850,176.383,14.7,0.94,1.84
2850,137.838,17.8,1.57,2.97
2850.1,127.651,18.6,1.84,3.45
2850.20000001,164.967,14.9,0.89,2.39
2850.4,141.673,17.1,1.48,2.82
2850.4,129.184,19.7,1.81,3.35
2850.8,153.526,17.6,1.01,2.79
2850.99999999,137.383,17.8,1.58,2.99
2851.3,130.469,19.4,1.77,3.29
2851.49999999,129.752,18.5,1.78,3.34
2851.8,155.555,16.1,1.22,2.35
2851.9,304.443,6.9,0.3,0.64
2851.9,141.381,19,1.18,3.31
2852.3,154.348,17.5,1,2.76
2853.00000002,185.293,14.4,0.85,1.67
2853.09999998,137.765,19.4,1.24,3.49
2853.7,134.852,19.9,1.29,3.65
2853.90000001,124.318,20.2,1.96,3.61
2854.39999999,155.99,17.3,0.98,2.7
2854.60000001,140.749,19.2,1.19,3.34
2854.60000001,133.786,20,1.31,3.71
2854.79999997,296.428,8.7,0.32,0.67
2855.10000003,291.98,8.8,0.33,0.69
2855.29999999,163.79,15.3,0.9,2.43
2855.6,132.221,20.1,1.34,3.8
2855.7,155.161,17.4,0.99,2.73
2855.99999998,138.759,17.8,1.55,2.93
2856.30000002,142.008,19,1.17,3.28
2856.6,123.851,20.6,1.98,3.63
2857.1,125.401,18.9,1.91,3.57
2857.19999999,135.396,19.9,1.28,3.62
2857.6,160.759,16.1,0.93,2.53
2857.6,135.503,17.4,1.62,3.08
2857.89999998,142.643,19,1.16,3.25
2858.1,159.115,16.7,1.17,2.24
2858.1,162.617,15.9,0.91,2.47
2858.29999999,134.779,17.6,1.64,3.11
2858.29999999,132.734,20.1,1.33,3.77
2858.30000001,143.283,18.9,1.15,3.22
2858.40000001,137.649,19.7,1.24,3.5
2858.69999999,165.992,14.7,0.88,2.36
2858.89999998,134.317,20,1.3,3.68
2858.90000001,144.611,18.7,1.13,3.16
2859.30000001,137.074,18,1.59,3
2859.30000001,135.946,19.8,1.27,3.59
2859.39999998,143.934,18.8,1.14,3.19
2859.40000001,138.297,17.8,1.56,2.95
2859.40000001,133.062,18.3,1.69,3.18
2859.70000002,130.205,19.6,1.78,3.3
2859.9,210.359,12.1,0.65,1.31
2860.10000002,134.354,17.6,1.65,3.13
2860.4,156.832,17.2,0.97,2.67
2860.5,130.709,20.3,1.37,3.89
2860.9,125.09,20.5,1.94,3.56
2860.9,131.216,20.2,1.36,3.86
2861,206.727,11.4,0.58,1.5
2861,136.515,19.8,1.26,3.56
2861.4,138.224,19.6,1.23,3.47
2862.00000001,126.333,18.7,1.88,3.52
2862.19999998,147.35,18.5,1.09,3.04
2862.20000001,133.252,20.1,1.32,3.74
2862.70000001,135.623,17.6,1.62,3.07
2862.70000001,131.717,20.2,1.35,3.83
2862.8,145.282,18.7,1.12,3.13
2862.9,134.604,18.1,1.65,3.11
2864.60000001,125.561,20.1,1.92,3.54
2864.7,130.859,19.4,1.76,3.27
2865.3,133.932,17.5,1.66,3.15
2865.39999999,164.031,16.5,1.1,2.11
2865.8,301.085,8.6,0.31,0.65
2866.29999999,137.079,19.7,1.25,3.53
2866.30000002,179.6,15.3,0.91,1.77
2866.39999999,175.901,13.5,0.79,2.09
2866.79999999,255.098,7.7,0.39,0.97
2866.79999999,214.873,11.3,0.62,1.26
2867.50000001,148.077,18.4,1.08,3.01
2868.50000001,124.643,20.2,1.95,3.59
2868.70000001,126.445,19,1.88,3.51
2868.79999999,145.963,18.7,1.11,3.1
2868.90000001,161.68,16,0.92,2.5
2869,146.652,18.6,1.1,3.07
2869.1,159.649,16.6,0.94,2.57
2869.19999999,126.853,20,1.88,3.47
2870.29999998,128.185,19.9,1.84,3.4
2870.30000001,150.265,18.2,1.05,2.92
2870.59999999,174.713,13.6,0.8,2.12
2870.59999999,138.808,19.6,1.22,3.44
2870.79999998,129.56,19.8,1.8,3.33
2870.80000001,135.192,17.6,1.63,3.09
2870.9,130.75,19.1,1.76,3.28
2871.19999999,148.795,18.4,1.07,2.98
2871.30000001,131.142,19.2,1.75,3.26
2871.70000001,157.689,17.2,0.96,2.64
2872.9,160.835,16,1.14,2.2
2873.09999999,158.441,16.7,1.18,2.26
2873.10000002,131.252,19.4,1.75,3.25
2873.19999998,173.549,13.7,0.81,2.15
2873.50000001,126.786,19,1.87,3.49
2873.9,139.416,19.5,1.21,3.41
2874.3,164.767,15.2,0.89,2.4
2874.3,137.525,18,1.58,2.98
2874.3,135.939,17.4,1.61,3.06
2874.59999998,135.447,18.2,1.63,3.07
2874.89999999,167.009,14.6,0.87,2.33
2875.20000001,210.733,10.9,0.56,1.44
2875.39999999,131.524,19.2,1.74,3.24
2875.60000001,158.582,17.1,0.95,2.61
2875.8,131.922,19.2,1.73,3.22
2875.8,130.361,19.1,1.77,3.3
2878.40000001,133.476,18.3,1.68,3.16
2879.6,222.29,11.8,0.5,1.3
2879.6,136.365,17.4,1.6,3.04
2879.69999999,140.017,19.5,1.2,3.38
2880,160.536,16.8,1.15,2.2
2880.1,128.016,18.6,1.83,3.43
2880.40000001,243.865,10.9,0.48,0.98
2880.5,142.513,19.2,1.16,3.26
2880.60000003,190.722,14,0.8,1.58
2881.19999999,151.018,18.2,1.04,2.89
2881.29999998,199.319,12.4,0.62,1.62
2882.4,123.81,21.3,1.99,3.62
2882.70000001,171.294,14,0.83,2.21
2882.9,130.591,19.7,1.77,3.28
2883.20000001,134.743,20.2,1.29,3.66
2883.4,165.346,16.2,1.08,2.08
2883.4,124.982,20.3,1.94,3.57
2883.79999998,140.626,19.4,1.19,3.35
2884.19999998,198.938,12.9,0.73,1.46
2884.29999998,199.896,12.2,0.72,1.45
2884.8,131.575,18.4,1.73,3.25
2885.3,160.551,16.5,0.93,2.54
2885.8,149.525,18.3,1.06,2.95
2886.00000002,180.621,15.3,0.9,1.75
2886.00000002,136.389,20,1.26,3.57
2886.00000002,134.195,20.2,1.3,3.69
2886.20000001,168.042,14.5,0.86,2.3
2886.20000001,133.878,18.3,1.67,3.14
2886.3,163.57,15.8,0.9,2.44
2886.3,129.231,19,1.8,3.36
2886.39999999,162.425,16.3,0.91,2.48
2886.5,126.017,20.4,1.91,3.51
2886.50000002,132.63,20.3,1.33,3.78
2886.7,143.153,19.2,1.15,3.23
2886.7,126.687,18.8,1.87,3.5
2886.90000002,137.533,19.9,1.24,3.51
2887.3,188.711,14.5,0.82,1.61
2887.50000001,203.352,10.9,0.69,1.41
2887.60000001,135.286,20.1,1.28,3.63
2887.8,194.944,12.8,0.76,1.52
2887.8,163.377,16.2,0.9,2.45
2888.10000001,129.738,20.3,1.39,3.95
2888.3,151.802,18.1,1.03,2.86
2888.4,125.324,20.3,1.93,3.55
2888.40000002,187.549,14.5,0.83,1.63
2888.60000001,141.865,19.3,1.17,3.29
2888.90000002,141.242,19.4,1.18,3.32
2889.7,180.663,13.2,0.75,1.98
2889.79999999,172.411,13.9,0.82,2.18
2890.1,131.647,19.5,1.74,3.23
2890.1,135.835,20.1,1.27,3.6
2890.2,125.908,20.1,1.91,3.52
2890.20000002,168.56,16.3,1.04,2
2890.29999999,132.324,19.3,1.72,3.2
2890.40000001,139.227,17.9,1.54,2.91
2890.6,244.779,9,0.42,1.06
2890.8,125.669,20.4,1.92,3.53
2891.29999999,143.801,19.1,1.14,3.2
2891.80000001,136.95,20,1.25,3.54
2892.19999999,130.222,20.3,1.38,3.92
2893.30000001,165.762,15.1,0.88,2.37
2893.4,139.683,17.9,1.53,2.89
2893.69999999,139.281,19.8,1.21,3.42
2893.8,126.355,20.4,1.9,3.49
2893.9,167.729,16.3,1.05,2.02
2894,184.532,15,0.86,1.68
2894.09999999,138.108,19.9,1.23,3.48
2895,144.46,19.1,1.13,3.17
2895.9,169.098,14.3,0.85,2.27
2895.9,124.184,20.6,1.97,3.61
2895.99999999,192.978,11.7,0.77,1.56
2896.49999999,136.81,17.4,1.59,3.02
2896.8,164.568,15.6,0.89,2.41
2896.90000002,153.365,17.9,1.01,2.8
2897.00000002,152.578,18,1.02,2.83
2897.70000001,161.49,16.4,0.92,2.51
2897.70000001,138.692,19.9,1.22,3.45
2898.00000002,130.982,19.7,1.76,3.26
2898.2,177.348,14.7,0.93,1.82
2898.39999999,232.808,11.9,0.53,1.07
2898.7,129.941,19.8,1.79,3.31
2898.7,124.142,21.3,1.98,3.6
2899.79999999,214.534,10.9,0.54,1.39
2899.89999999,139.88,19.8,1.2,3.39
2899.99999998,131.973,18.5,1.72,3.23
2900.00000001,166.913,16.3,1.06,2.04
2900.2,123.613,20.8,1.99,3.64
2900.40000002,164.562,16.1,1.09,2.1
2901.00000001,229.386,11.7,0.47,1.22
2901.1,129.259,20.4,1.4,3.98
2901.79999999,155.822,17.7,0.98,2.71
2902.29999999,159.465,16.9,0.94,2.58
2902.6,196.613,13.4,0.75,1.49
2902.6,125.42,20.6,1.93,3.54
2902.69999999,166.776,15.1,0.87,2.34
2902.70000001,127.21,20,1.87,3.45
2903.1,145.129,19,1.12,3.14
2904,133.667,20.3,1.31,3.72
2904.20000002,154.162,17.9,1,2.77
2904.40000001,140.503,19.7,1.19,3.36
2904.69999999,140.51,17.6,1.51,2.86
2904.80000001,258.039,8,0.38,0.95
2904.80000001,133.144,20.3,1.32,3.75
2905,145.825,19,1.11,3.11
2905.09999999,140.161,17.9,1.52,2.87
2905.10000002,132.047,19.5,1.73,3.21
2905.5,147.208,18.8,1.09,3.05
2905.70000001,132.729,19.3,1.71,3.18
2905.9,191.444,12.8,0.67,1.76
2906.4,170.174,14.2,0.84,2.24
2906.59999999,169.402,16.3,1.03,1.98
2906.9,240.887,10.3,0.43,1.1
2907.09999999,132.121,20.4,1.34,3.81
2907.4,140.028,17.6,1.52,2.88
2907.60000001,166.136,16.2,1.07,2.06
2907.70000001,131.362,19.7,1.75,3.24
2907.8,128.857,19,1.81,3.38
2907.9,185.806,13.1,0.71,1.87
